route_code,route_name,route_type,start_hour,trips_total,trips_completed,trips_canceled,avg_trip_duration_sec,avg_distance_m,avg_fare_amount
M001,Metro Line 1,metro,2025-12-06 20:00:00,3,3,0,1080.0,8395.0,2.11
M003,Metro Line 3,metro,2025-12-06 20:00:00,6,5,0,1360.0,8192.67,2.78
M004,Metro Line 4,metro,2025-12-06 20:00:00,3,3,0,1640.0,9686.67,2.64
M005,Metro Line 5,metro,2025-12-06 20:00:00,5,5,0,1116.0,6141.8,3.0
M008,Metro Line 8,metro,2025-12-06 20:00:00,2,2,0,1590.0,8658.0,3.15
M009,Metro Line 9,metro,2025-12-06 20:00:00,2,2,0,1980.0,4132.5,2.74
M010,Metro Line 10,metro,2025-12-06 20:00:00,6,6,0,1460.0,6910.0,23.52
M011,Metro Line 11,metro,2025-12-06 20:00:00,2,2,0,1320.0,4381.5,22.83
M013,Metro Line 13,metro,2025-12-06 20:00:00,1,1,0,1080.0,8712.0,7.59
M015,Metro Line 15,metro,2025-12-06 20:00:00,3,3,0,840.0,7152.0,6.94
M021,Metro Line 21,metro,2025-12-06 20:00:00,4,4,0,1770.0,6078.0,7.06
M022,Metro Line 22,metro,2025-12-06 20:00:00,4,4,0,1650.0,7981.75,6.52
M023,Metro Line 23,metro,2025-12-06 20:00:00,6,5,0,1680.0,7661.33,2.77
M025,Metro Line 25,metro,2025-12-06 20:00:00,1,1,0,1860.0,10595.0,2.41
M026,Metro Line 26,metro,2025-12-06 20:00:00,1,1,0,2400.0,5436.0,3.38
M027,Metro Line 27,metro,2025-12-06 20:00:00,7,7,0,1542.86,5988.29,19.92
M028,Metro Line 28,metro,2025-12-06 20:00:00,3,3,0,1680.0,8598.33,23.54
M033,Metro Line 33,metro,2025-12-06 20:00:00,3,3,0,900.0,6134.33,2.51
M034,Metro Line 34,metro,2025-12-06 20:00:00,5,5,0,1176.0,6252.6,23.45
M036,Metro Line 36,metro,2025-12-06 20:00:00,8,8,0,1357.5,7382.62,2.59
M040,Metro Line 40,metro,2025-12-06 20:00:00,2,2,0,2310.0,10550.5,6.24
T002,Tram Line 2,tram,2025-12-06 20:00:00,5,5,0,1704.0,7278.6,2.66
T007,Tram Line 7,tram,2025-12-06 20:00:00,6,6,0,2050.0,9525.17,2.46
T012,Tram Line 12,tram,2025-12-06 20:00:00,4,3,0,1215.0,5739.0,22.54
T019,Tram Line 19,tram,2025-12-06 20:00:00,4,3,0,1455.0,8885.25,2.35
T020,Tram Line 20,tram,2025-12-06 20:00:00,4,3,0,1365.0,6238.0,21.61
T032,Tram Line 32,tram,2025-12-06 20:00:00,10,10,0,1512.0,8223.8,6.4
T035,Tram Line 35,tram,2025-12-06 20:00:00,3,2,0,1800.0,6628.67,22.96
T038,Tram Line 38,tram,2025-12-06 20:00:00,7,6,0,1457.14,6737.86,2.75
T039,Tram Line 39,tram,2025-12-06 20:00:00,5,5,0,1488.0,7970.8,19.52
B006,Bus Line 6,bus,2025-12-06 19:00:00,4,3,0,1500.0,9728.5,6.54
B014,Bus Line 14,bus,2025-12-06 19:00:00,3,3,0,1680.0,8129.67,2.67
B016,Bus Line 16,bus,2025-12-06 19:00:00,4,4,0,1515.0,9359.75,3.08
B017,Bus Line 17,bus,2025-12-06 19:00:00,4,3,0,1290.0,6675.0,22.18
B018,Bus Line 18,bus,2025-12-06 19:00:00,4,4,0,2100.0,5532.0,2.96
B024,Bus Line 24,bus,2025-12-06 19:00:00,5,4,0,1248.0,8772.4,6.87
B029,Bus Line 29,bus,2025-12-06 19:00:00,5,5,0,1800.0,8573.4,23.6
B030,Bus Line 30,bus,2025-12-06 19:00:00,8,7,0,1635.0,9004.62,6.74
B031,Bus Line 31,bus,2025-12-06 19:00:00,4,3,0,1620.0,5017.5,2.97
B037,Bus Line 37,bus,2025-12-06 19:00:00,8,7,0,1920.0,7306.25,6.43
M001,Metro Line 1,metro,2025-12-06 19:00:00,8,7,0,1252.5,6941.25,2.77
M003,Metro Line 3,metro,2025-12-06 19:00:00,10,10,0,1410.0,5250.7,2.66
M004,Metro Line 4,metro,2025-12-06 19:00:00,5,4,0,1584.0,4986.2,2.63
M005,Metro Line 5,metro,2025-12-06 19:00:00,6,6,0,1390.0,5096.83,2.93
M008,Metro Line 8,metro,2025-12-06 19:00:00,2,2,0,1530.0,4356.0,2.64
M009,Metro Line 9,metro,2025-12-06 19:00:00,5,4,0,1644.0,8006.2,2.92
M010,Metro Line 10,metro,2025-12-06 19:00:00,3,3,0,1340.0,8001.67,24.65
M011,Metro Line 11,metro,2025-12-06 19:00:00,4,3,0,600.0,10597.25,20.8
M013,Metro Line 13,metro,2025-12-06 19:00:00,3,3,0,1500.0,5700.0,7.37
M015,Metro Line 15,metro,2025-12-06 19:00:00,7,6,0,1140.0,5377.43,5.76
M021,Metro Line 21,metro,2025-12-06 19:00:00,6,6,0,2210.0,7944.5,6.42
M022,Metro Line 22,metro,2025-12-06 19:00:00,4,4,0,1800.0,6038.25,7.12
M023,Metro Line 23,metro,2025-12-06 19:00:00,3,3,0,2140.0,5555.0,2.7
M025,Metro Line 25,metro,2025-12-06 19:00:00,6,6,0,1330.0,6144.5,2.82
M026,Metro Line 26,metro,2025-12-06 19:00:00,3,3,0,1660.0,6908.33,2.87
M027,Metro Line 27,metro,2025-12-06 19:00:00,5,5,0,1920.0,9527.4,21.87
M033,Metro Line 33,metro,2025-12-06 19:00:00,5,4,0,1872.0,4614.0,2.8
M034,Metro Line 34,metro,2025-12-06 19:00:00,2,2,0,1140.0,7640.5,24.36
M036,Metro Line 36,metro,2025-12-06 19:00:00,2,1,0,2490.0,6616.0,3.26
M040,Metro Line 40,metro,2025-12-06 19:00:00,3,3,0,2280.0,6808.0,6.04
T002,Tram Line 2,tram,2025-12-06 19:00:00,10,10,0,1782.0,6301.3,2.85
T007,Tram Line 7,tram,2025-12-06 19:00:00,8,7,0,1627.5,5700.25,2.72
T012,Tram Line 12,tram,2025-12-06 19:00:00,5,4,0,1680.0,8915.2,21.62
T019,Tram Line 19,tram,2025-12-06 19:00:00,6,5,0,1340.0,6361.33,2.73
T020,Tram Line 20,tram,2025-12-06 19:00:00,5,3,0,1284.0,7966.2,21.79
T032,Tram Line 32,tram,2025-12-06 19:00:00,3,3,0,1920.0,5462.0,6.57
T035,Tram Line 35,tram,2025-12-06 19:00:00,3,3,0,1420.0,7501.0,21.63
T038,Tram Line 38,tram,2025-12-06 19:00:00,2,2,0,1770.0,4726.5,2.63
T039,Tram Line 39,tram,2025-12-06 19:00:00,6,5,0,1570.0,7862.67,21.69
B006,Bus Line 6,bus,2025-12-06 18:00:00,5,4,0,1524.0,8999.0,6.52
B014,Bus Line 14,bus,2025-12-06 18:00:00,3,2,0,2160.0,10232.0,2.58
B016,Bus Line 16,bus,2025-12-06 18:00:00,6,5,0,1270.0,6404.67,2.96
B017,Bus Line 17,bus,2025-12-06 18:00:00,4,4,0,1260.0,7391.75,20.36
B018,Bus Line 18,bus,2025-12-06 18:00:00,5,4,0,1200.0,7695.4,2.84
B024,Bus Line 24,bus,2025-12-06 18:00:00,6,6,0,1720.0,7854.33,5.85
B029,Bus Line 29,bus,2025-12-06 18:00:00,3,3,0,1600.0,6619.33,24.87
B030,Bus Line 30,bus,2025-12-06 18:00:00,3,3,0,1420.0,6424.33,6.68
B031,Bus Line 31,bus,2025-12-06 18:00:00,6,6,0,1670.0,5845.33,2.48
B037,Bus Line 37,bus,2025-12-06 18:00:00,6,5,0,1370.0,7254.17,6.83
M001,Metro Line 1,metro,2025-12-06 18:00:00,7,6,0,1011.43,5853.29,2.49
M003,Metro Line 3,metro,2025-12-06 18:00:00,4,3,0,1785.0,5423.25,2.55
M004,Metro Line 4,metro,2025-12-06 18:00:00,4,3,0,960.0,9930.25,3.09
M005,Metro Line 5,metro,2025-12-06 18:00:00,4,4,0,1425.0,6320.25,2.85
M008,Metro Line 8,metro,2025-12-06 18:00:00,6,5,0,1610.0,7028.17,2.53
M009,Metro Line 9,metro,2025-12-06 18:00:00,5,5,0,1728.0,9969.6,2.64
M010,Metro Line 10,metro,2025-12-06 18:00:00,5,4,0,1440.0,6294.2,20.71
M011,Metro Line 11,metro,2025-12-06 18:00:00,7,5,0,1380.0,6180.0,21.13
M013,Metro Line 13,metro,2025-12-06 18:00:00,5,4,0,1944.0,7998.8,5.54
M015,Metro Line 15,metro,2025-12-06 18:00:00,3,3,0,880.0,3897.0,6.24
M021,Metro Line 21,metro,2025-12-06 18:00:00,4,2,0,1365.0,9174.75,6.97
M022,Metro Line 22,metro,2025-12-06 18:00:00,3,3,0,2000.0,6395.67,6.72
M023,Metro Line 23,metro,2025-12-06 18:00:00,3,3,0,1560.0,4737.0,2.91
M025,Metro Line 25,metro,2025-12-06 18:00:00,2,2,0,1440.0,9400.5,3.15
M026,Metro Line 26,metro,2025-12-06 18:00:00,3,2,0,1720.0,5884.0,2.33
M027,Metro Line 27,metro,2025-12-06 18:00:00,4,3,0,1425.0,9309.0,24.25
M028,Metro Line 28,metro,2025-12-06 18:00:00,7,6,0,1662.86,8190.14,23.59
M033,Metro Line 33,metro,2025-12-06 18:00:00,5,4,0,1944.0,7317.6,2.53
M034,Metro Line 34,metro,2025-12-06 18:00:00,5,5,0,1560.0,6072.2,21.77
M036,Metro Line 36,metro,2025-12-06 18:00:00,4,4,0,1950.0,5987.5,2.45
M040,Metro Line 40,metro,2025-12-06 18:00:00,5,5,0,1116.0,6354.0,6.26
T002,Tram Line 2,tram,2025-12-06 18:00:00,5,4,0,828.0,6487.0,2.37
T007,Tram Line 7,tram,2025-12-06 18:00:00,1,1,0,1980.0,5408.0,3.26
T012,Tram Line 12,tram,2025-12-06 18:00:00,1,1,0,2460.0,9884.0,24.03
T019,Tram Line 19,tram,2025-12-06 18:00:00,6,6,0,990.0,6168.17,2.48
T020,Tram Line 20,tram,2025-12-06 18:00:00,2,2,0,1500.0,5128.0,23.43
T032,Tram Line 32,tram,2025-12-06 18:00:00,3,3,0,980.0,7782.67,6.68
T035,Tram Line 35,tram,2025-12-06 18:00:00,3,3,0,2460.0,4806.67,22.44
T038,Tram Line 38,tram,2025-12-06 18:00:00,4,4,0,1410.0,5965.0,3.0
T039,Tram Line 39,tram,2025-12-06 18:00:00,6,6,0,1780.0,6603.83,21.2
B006,Bus Line 6,bus,2025-12-06 17:00:00,8,8,0,1695.0,6452.62,6.67
B014,Bus Line 14,bus,2025-12-06 17:00:00,6,6,0,1790.0,7513.0,2.75
B016,Bus Line 16,bus,2025-12-06 17:00:00,4,3,0,1575.0,8713.25,2.51
B017,Bus Line 17,bus,2025-12-06 17:00:00,3,3,0,1720.0,8266.67,19.29
B018,Bus Line 18,bus,2025-12-06 17:00:00,3,3,0,860.0,8745.33,2.9
B024,Bus Line 24,bus,2025-12-06 17:00:00,7,7,0,1825.71,5787.43,6.44
B029,Bus Line 29,bus,2025-12-06 17:00:00,6,6,0,1940.0,7023.17,22.09
B030,Bus Line 30,bus,2025-12-06 17:00:00,7,7,0,1285.71,7346.29,6.65
B031,Bus Line 31,bus,2025-12-06 17:00:00,5,5,0,2028.0,7332.0,2.77
B037,Bus Line 37,bus,2025-12-06 17:00:00,3,2,0,760.0,8890.0,6.54
M001,Metro Line 1,metro,2025-12-06 17:00:00,5,4,0,1260.0,9798.2,2.84
M003,Metro Line 3,metro,2025-12-06 17:00:00,5,5,0,1764.0,8010.0,2.84
M004,Metro Line 4,metro,2025-12-06 17:00:00,4,4,0,1560.0,8367.5,2.63
M005,Metro Line 5,metro,2025-12-06 17:00:00,2,2,0,1590.0,6874.5,2.16
M008,Metro Line 8,metro,2025-12-06 17:00:00,3,3,0,2000.0,6048.0,2.37
M009,Metro Line 9,metro,2025-12-06 17:00:00,2,2,0,1260.0,11532.0,2.98
M010,Metro Line 10,metro,2025-12-06 17:00:00,4,3,0,1620.0,7583.0,25.61
M011,Metro Line 11,metro,2025-12-06 17:00:00,4,2,0,1110.0,5354.5,22.44
M013,Metro Line 13,metro,2025-12-06 17:00:00,3,3,0,1760.0,7010.67,6.78
M015,Metro Line 15,metro,2025-12-06 17:00:00,7,6,0,1568.57,4892.71,6.31
M021,Metro Line 21,metro,2025-12-06 17:00:00,6,6,0,1920.0,8753.17,6.94
M022,Metro Line 22,metro,2025-12-06 17:00:00,10,10,0,1722.0,6457.2,6.34
M023,Metro Line 23,metro,2025-12-06 17:00:00,2,2,0,1740.0,8042.5,3.17
M025,Metro Line 25,metro,2025-12-06 17:00:00,1,1,0,1500.0,7800.0,3.21
M026,Metro Line 26,metro,2025-12-06 17:00:00,4,4,0,1470.0,8057.0,2.38
M027,Metro Line 27,metro,2025-12-06 17:00:00,7,5,0,1868.57,7067.71,22.66
M028,Metro Line 28,metro,2025-12-06 17:00:00,7,6,0,1294.29,6154.43,21.37
M033,Metro Line 33,metro,2025-12-06 17:00:00,5,4,0,864.0,3515.0,3.1
M034,Metro Line 34,metro,2025-12-06 17:00:00,2,2,0,1410.0,5218.0,19.12
M036,Metro Line 36,metro,2025-12-06 17:00:00,4,3,0,1215.0,4339.5,2.9
M040,Metro Line 40,metro,2025-12-06 17:00:00,1,1,0,2160.0,12180.0,5.05
T002,Tram Line 2,tram,2025-12-06 17:00:00,1,1,0,1140.0,3652.0,2.43
T007,Tram Line 7,tram,2025-12-06 17:00:00,3,3,0,1780.0,6957.67,2.56
T012,Tram Line 12,tram,2025-12-06 17:00:00,5,3,0,1368.0,8660.4,21.29
T019,Tram Line 19,tram,2025-12-06 17:00:00,6,6,0,1690.0,8406.0,3.17
T020,Tram Line 20,tram,2025-12-06 17:00:00,3,3,0,1840.0,9187.0,23.76
T032,Tram Line 32,tram,2025-12-06 17:00:00,2,2,0,1770.0,4943.5,7.18
T035,Tram Line 35,tram,2025-12-06 17:00:00,6,6,0,1680.0,5931.0,21.7
T038,Tram Line 38,tram,2025-12-06 17:00:00,7,5,0,1585.71,5328.43,2.62
T039,Tram Line 39,tram,2025-12-06 17:00:00,4,4,0,945.0,9491.0,22.14
B006,Bus Line 6,bus,2025-12-06 16:00:00,9,9,0,1473.33,7777.67,6.48
B014,Bus Line 14,bus,2025-12-06 16:00:00,8,8,0,1935.0,6595.0,3.0
B016,Bus Line 16,bus,2025-12-06 16:00:00,7,6,0,1431.43,6934.57,2.89
B017,Bus Line 17,bus,2025-12-06 16:00:00,8,8,0,1665.0,8950.12,20.93
B018,Bus Line 18,bus,2025-12-06 16:00:00,4,3,0,2310.0,8145.0,3.15
B024,Bus Line 24,bus,2025-12-06 16:00:00,2,2,0,1920.0,5712.0,6.29
B029,Bus Line 29,bus,2025-12-06 16:00:00,3,3,0,1360.0,7351.67,20.63
B030,Bus Line 30,bus,2025-12-06 16:00:00,4,4,0,1950.0,9927.25,6.07
B031,Bus Line 31,bus,2025-12-06 16:00:00,4,4,0,1290.0,6733.75,3.23
B037,Bus Line 37,bus,2025-12-06 16:00:00,3,1,0,1880.0,5789.67,7.07
M001,Metro Line 1,metro,2025-12-06 16:00:00,6,5,0,1320.0,7993.83,2.85
M003,Metro Line 3,metro,2025-12-06 16:00:00,5,5,0,1644.0,5966.4,2.91
M004,Metro Line 4,metro,2025-12-06 16:00:00,9,7,0,1413.33,4320.0,2.68
M005,Metro Line 5,metro,2025-12-06 16:00:00,3,3,0,1500.0,9379.33,2.67
M008,Metro Line 8,metro,2025-12-06 16:00:00,8,7,0,1702.5,7174.0,2.76
M009,Metro Line 9,metro,2025-12-06 16:00:00,4,4,0,1500.0,3998.5,2.38
M010,Metro Line 10,metro,2025-12-06 16:00:00,5,4,0,1512.0,8240.4,21.93
M011,Metro Line 11,metro,2025-12-06 16:00:00,2,2,0,2340.0,4705.0,20.69
M013,Metro Line 13,metro,2025-12-06 16:00:00,4,4,0,630.0,6294.25,6.42
M015,Metro Line 15,metro,2025-12-06 16:00:00,5,5,0,1500.0,7125.8,6.71
M022,Metro Line 22,metro,2025-12-06 16:00:00,4,4,0,1455.0,3950.0,7.15
M023,Metro Line 23,metro,2025-12-06 16:00:00,3,3,0,1740.0,9237.0,2.91
M025,Metro Line 25,metro,2025-12-06 16:00:00,1,1,0,2400.0,4837.0,2.76
M026,Metro Line 26,metro,2025-12-06 16:00:00,2,2,0,2430.0,6868.0,3.21
M027,Metro Line 27,metro,2025-12-06 16:00:00,7,7,0,1482.86,5100.29,21.51
M028,Metro Line 28,metro,2025-12-06 16:00:00,4,2,0,1650.0,4208.5,23.49
M033,Metro Line 33,metro,2025-12-06 16:00:00,2,2,0,1050.0,7969.0,3.19
M034,Metro Line 34,metro,2025-12-06 16:00:00,4,4,0,1680.0,9242.0,23.01
M036,Metro Line 36,metro,2025-12-06 16:00:00,6,6,0,1900.0,7607.33,2.78
M040,Metro Line 40,metro,2025-12-06 16:00:00,3,1,0,2300.0,8394.33,6.22
T002,Tram Line 2,tram,2025-12-06 16:00:00,3,3,0,2160.0,4346.0,2.82
T007,Tram Line 7,tram,2025-12-06 16:00:00,5,5,0,1740.0,7871.0,2.84
T012,Tram Line 12,tram,2025-12-06 16:00:00,4,4,0,1635.0,5033.75,19.24
T019,Tram Line 19,tram,2025-12-06 16:00:00,7,6,0,1602.86,5206.29,2.68
T020,Tram Line 20,tram,2025-12-06 16:00:00,6,4,0,1170.0,7893.0,22.86
T032,Tram Line 32,tram,2025-12-06 16:00:00,3,3,0,1360.0,3820.33,6.78
T035,Tram Line 35,tram,2025-12-06 16:00:00,4,3,0,975.0,4833.25,20.08
T038,Tram Line 38,tram,2025-12-06 16:00:00,4,4,0,1275.0,5328.5,3.1
T039,Tram Line 39,tram,2025-12-06 16:00:00,4,4,0,2040.0,4913.0,20.77
B006,Bus Line 6,bus,2025-12-06 15:00:00,4,2,0,2325.0,7169.5,5.09
B014,Bus Line 14,bus,2025-12-06 15:00:00,10,9,0,1314.0,8571.0,2.66
B016,Bus Line 16,bus,2025-12-06 15:00:00,6,6,0,1960.0,7917.5,2.81
B017,Bus Line 17,bus,2025-12-06 15:00:00,2,2,0,1380.0,8008.0,20.45
B018,Bus Line 18,bus,2025-12-06 15:00:00,9,8,0,1453.33,7871.44,2.44
B024,Bus Line 24,bus,2025-12-06 15:00:00,4,4,0,1305.0,5239.5,6.94
B029,Bus Line 29,bus,2025-12-06 15:00:00,6,6,0,1310.0,5409.0,24.27
B030,Bus Line 30,bus,2025-12-06 15:00:00,6,6,0,1550.0,8096.0,5.74
B037,Bus Line 37,bus,2025-12-06 15:00:00,2,1,0,1380.0,6945.0,5.36
M001,Metro Line 1,metro,2025-12-06 15:00:00,3,3,0,1240.0,6158.0,2.68
M003,Metro Line 3,metro,2025-12-06 15:00:00,2,2,0,2640.0,4839.0,2.62
M004,Metro Line 4,metro,2025-12-06 15:00:00,2,1,0,1110.0,11612.0,2.89
M005,Metro Line 5,metro,2025-12-06 15:00:00,3,3,0,1100.0,10015.0,2.59
M008,Metro Line 8,metro,2025-12-06 15:00:00,6,6,0,2020.0,6752.5,2.54
M009,Metro Line 9,metro,2025-12-06 15:00:00,1,1,0,2280.0,5298.0,3.07
M010,Metro Line 10,metro,2025-12-06 15:00:00,6,6,0,1910.0,7142.5,18.89
M011,Metro Line 11,metro,2025-12-06 15:00:00,3,3,0,1780.0,3884.0,20.91
M013,Metro Line 13,metro,2025-12-06 15:00:00,3,3,0,1520.0,8904.33,6.8
M015,Metro Line 15,metro,2025-12-06 15:00:00,1,0,0,480.0,11832.0,7.07
M021,Metro Line 21,metro,2025-12-06 15:00:00,3,3,0,1360.0,4337.0,7.67
M022,Metro Line 22,metro,2025-12-06 15:00:00,1,1,0,840.0,11865.0,8.06
M023,Metro Line 23,metro,2025-12-06 15:00:00,5,4,0,1068.0,7059.8,3.06
M025,Metro Line 25,metro,2025-12-06 15:00:00,4,4,0,1800.0,8295.0,2.57
M026,Metro Line 26,metro,2025-12-06 15:00:00,4,4,0,1590.0,5277.0,2.68
M027,Metro Line 27,metro,2025-12-06 15:00:00,10,10,0,1374.0,6031.4,22.38
M028,Metro Line 28,metro,2025-12-06 15:00:00,4,4,0,1215.0,4021.25,23.1
M033,Metro Line 33,metro,2025-12-06 15:00:00,1,1,0,2460.0,5264.0,2.11
M034,Metro Line 34,metro,2025-12-06 15:00:00,8,8,0,1282.5,8421.38,21.61
M036,Metro Line 36,metro,2025-12-06 15:00:00,5,5,0,1680.0,6536.2,2.77
M040,Metro Line 40,metro,2025-12-06 15:00:00,2,2,0,1170.0,7043.5,6.22
T002,Tram Line 2,tram,2025-12-06 15:00:00,1,1,0,720.0,9540.0,2.92
T007,Tram Line 7,tram,2025-12-06 15:00:00,6,5,0,1020.0,7360.17,2.52
T012,Tram Line 12,tram,2025-12-06 15:00:00,5,4,0,1680.0,8275.4,23.75
T019,Tram Line 19,tram,2025-12-06 15:00:00,3,3,0,1240.0,7738.0,2.78
T020,Tram Line 20,tram,2025-12-06 15:00:00,3,3,0,1920.0,5674.33,25.64
T032,Tram Line 32,tram,2025-12-06 15:00:00,3,3,0,1300.0,8715.33,6.39
T035,Tram Line 35,tram,2025-12-06 15:00:00,5,4,0,1488.0,10468.4,23.02
T038,Tram Line 38,tram,2025-12-06 15:00:00,6,4,0,1230.0,6688.67,2.94
T039,Tram Line 39,tram,2025-12-06 15:00:00,5,5,0,2364.0,4220.2,21.64
B006,Bus Line 6,bus,2025-12-06 14:00:00,5,4,0,1356.0,4338.2,6.3
B014,Bus Line 14,bus,2025-12-06 14:00:00,3,3,0,1560.0,6904.33,2.8
B017,Bus Line 17,bus,2025-12-06 14:00:00,3,2,0,1700.0,6552.0,23.99
B018,Bus Line 18,bus,2025-12-06 14:00:00,1,1,0,1500.0,7320.0,3.11
B024,Bus Line 24,bus,2025-12-06 14:00:00,8,6,0,1462.5,5570.88,6.96
B029,Bus Line 29,bus,2025-12-06 14:00:00,7,6,0,1260.0,5145.0,22.78
B030,Bus Line 30,bus,2025-12-06 14:00:00,7,7,0,2434.29,8906.29,6.24
B031,Bus Line 31,bus,2025-12-06 14:00:00,8,8,0,1410.0,8998.12,2.86
B037,Bus Line 37,bus,2025-12-06 14:00:00,7,6,0,1731.43,7445.57,6.84
M001,Metro Line 1,metro,2025-12-06 14:00:00,2,0,0,2550.0,9579.0,2.45
M003,Metro Line 3,metro,2025-12-06 14:00:00,3,2,0,1320.0,9627.67,3.19
M004,Metro Line 4,metro,2025-12-06 14:00:00,5,5,0,1656.0,5723.6,2.79
M005,Metro Line 5,metro,2025-12-06 14:00:00,5,3,0,1656.0,7925.8,2.95
M008,Metro Line 8,metro,2025-12-06 14:00:00,5,4,0,1380.0,7043.0,2.77
M009,Metro Line 9,metro,2025-12-06 14:00:00,10,10,0,1644.0,6971.3,2.77
M010,Metro Line 10,metro,2025-12-06 14:00:00,4,4,0,1545.0,7091.0,23.26
M011,Metro Line 11,metro,2025-12-06 14:00:00,3,3,0,1220.0,8169.67,25.13
M013,Metro Line 13,metro,2025-12-06 14:00:00,4,4,0,1545.0,8513.5,6.04
M015,Metro Line 15,metro,2025-12-06 14:00:00,3,3,0,1360.0,4001.0,6.88
M021,Metro Line 21,metro,2025-12-06 14:00:00,5,5,0,1920.0,8248.4,6.33
M022,Metro Line 22,metro,2025-12-06 14:00:00,4,3,0,930.0,7713.0,5.99
M023,Metro Line 23,metro,2025-12-06 14:00:00,5,5,0,900.0,6847.4,2.41
M025,Metro Line 25,metro,2025-12-06 14:00:00,7,6,0,1568.57,5156.43,2.81
M026,Metro Line 26,metro,2025-12-06 14:00:00,2,2,0,1200.0,8878.0,2.67
M027,Metro Line 27,metro,2025-12-06 14:00:00,11,9,0,1254.55,6731.55,21.95
M028,Metro Line 28,metro,2025-12-06 14:00:00,2,2,0,2400.0,9599.5,20.77
M033,Metro Line 33,metro,2025-12-06 14:00:00,2,1,0,750.0,8449.0,2.53
M034,Metro Line 34,metro,2025-12-06 14:00:00,6,6,0,1880.0,8126.0,21.56
M036,Metro Line 36,metro,2025-12-06 14:00:00,3,3,0,1760.0,10965.0,2.37
M040,Metro Line 40,metro,2025-12-06 14:00:00,2,2,0,2400.0,7020.0,6.18
T002,Tram Line 2,tram,2025-12-06 14:00:00,5,5,0,1440.0,6686.6,2.35
T007,Tram Line 7,tram,2025-12-06 14:00:00,2,2,0,2490.0,3023.5,2.76
T012,Tram Line 12,tram,2025-12-06 14:00:00,3,3,0,1740.0,8209.67,21.96
T019,Tram Line 19,tram,2025-12-06 14:00:00,3,3,0,1600.0,8169.67,2.49
T020,Tram Line 20,tram,2025-12-06 14:00:00,4,4,0,1185.0,7626.5,24.22
T032,Tram Line 32,tram,2025-12-06 14:00:00,1,1,0,1800.0,6840.0,7.44
T035,Tram Line 35,tram,2025-12-06 14:00:00,2,1,0,1770.0,5245.0,17.98
T038,Tram Line 38,tram,2025-12-06 14:00:00,12,12,0,1310.0,7247.83,2.59
T039,Tram Line 39,tram,2025-12-06 14:00:00,4,4,0,1230.0,7038.0,20.92
B006,Bus Line 6,bus,2025-12-06 13:00:00,1,1,0,1800.0,5946.0,8.06
B014,Bus Line 14,bus,2025-12-06 13:00:00,2,2,0,1500.0,7723.0,3.36
B016,Bus Line 16,bus,2025-12-06 13:00:00,6,6,0,1630.0,6385.17,2.54
B017,Bus Line 17,bus,2025-12-06 13:00:00,10,10,0,1374.0,6263.4,23.91
B018,Bus Line 18,bus,2025-12-06 13:00:00,3,3,0,2120.0,9148.0,2.71
B024,Bus Line 24,bus,2025-12-06 13:00:00,5,5,0,1188.0,8541.8,6.05
B029,Bus Line 29,bus,2025-12-06 13:00:00,4,4,0,1155.0,6422.0,22.29
B030,Bus Line 30,bus,2025-12-06 13:00:00,5,5,0,1020.0,8249.0,6.53
B031,Bus Line 31,bus,2025-12-06 13:00:00,3,3,0,1640.0,5555.67,2.92
B037,Bus Line 37,bus,2025-12-06 13:00:00,4,4,0,750.0,5167.5,6.93
M001,Metro Line 1,metro,2025-12-06 13:00:00,3,3,0,1140.0,6669.67,3.03
M003,Metro Line 3,metro,2025-12-06 13:00:00,3,3,0,1660.0,8186.33,2.96
M004,Metro Line 4,metro,2025-12-06 13:00:00,7,7,0,1997.14,5629.71,2.89
M005,Metro Line 5,metro,2025-12-06 13:00:00,3,3,0,900.0,7912.0,2.49
M008,Metro Line 8,metro,2025-12-06 13:00:00,4,4,0,1515.0,6392.0,2.79
M009,Metro Line 9,metro,2025-12-06 13:00:00,2,2,0,870.0,9236.5,2.71
M010,Metro Line 10,metro,2025-12-06 13:00:00,6,5,0,1820.0,8116.67,21.62
M011,Metro Line 11,metro,2025-12-06 13:00:00,1,0,0,1800.0,10728.0,16.16
M013,Metro Line 13,metro,2025-12-06 13:00:00,6,6,0,1030.0,5900.33,6.99
M015,Metro Line 15,metro,2025-12-06 13:00:00,3,3,0,960.0,7220.33,7.41
M021,Metro Line 21,metro,2025-12-06 13:00:00,4,4,0,1545.0,6494.0,6.62
M022,Metro Line 22,metro,2025-12-06 13:00:00,5,5,0,1296.0,7076.0,6.19
M023,Metro Line 23,metro,2025-12-06 13:00:00,4,3,0,1965.0,6607.5,2.39
M025,Metro Line 25,metro,2025-12-06 13:00:00,1,1,0,2280.0,5286.0,3.06
M026,Metro Line 26,metro,2025-12-06 13:00:00,2,2,0,1800.0,4203.0,2.64
M027,Metro Line 27,metro,2025-12-06 13:00:00,5,5,0,1872.0,6413.4,20.24
M028,Metro Line 28,metro,2025-12-06 13:00:00,3,3,0,940.0,5966.0,20.75
M033,Metro Line 33,metro,2025-12-06 13:00:00,5,4,0,1176.0,8221.2,2.53
M034,Metro Line 34,metro,2025-12-06 13:00:00,5,5,0,1320.0,7935.6,21.52
M036,Metro Line 36,metro,2025-12-06 13:00:00,6,5,0,1940.0,4698.67,2.91
M040,Metro Line 40,metro,2025-12-06 13:00:00,4,3,0,1815.0,6410.25,7.02
